Movie ID,Movie Title,Rating ID,Rating Value,Created At
601,E.T. the Extra-Terrestrial,84505,9.3,2025-10-17 18:02:28
601,E.T. the Extra-Terrestrial,84504,5.4,2025-10-17 18:02:28
601,E.T. the Extra-Terrestrial,84503,4.6,2025-10-17 18:02:28
601,E.T. the Extra-Terrestrial,84502,9.0,2025-10-17 18:02:28
601,E.T. the Extra-Terrestrial,84501,2.9,2025-10-17 18:02:28
601,E.T. the Extra-Terrestrial,84500,4.9,2025-10-17 18:02:28
601,E.T. the Extra-Terrestrial,84499,4.9,2025-10-17 18:02:28
601,E.T. the Extra-Terrestrial,84498,4.9,2025-10-17 18:02:28
601,E.T. the Extra-Terrestrial,84497,6.8,2025-10-17 18:02:28
601,E.T. the Extra-Terrestrial,84496,4.4,2025-10-17 18:02:28
205584,Gods of Egypt,84495,7.0,2025-10-17 18:02:28
205584,Gods of Egypt,84494,1.3,2025-10-17 18:02:28
205584,Gods of Egypt,84493,6.1,2025-10-17 18:02:28
205584,Gods of Egypt,84492,4.9,2025-10-17 18:02:28
205584,Gods of Egypt,84491,2.2,2025-10-17 18:02:28
205584,Gods of Egypt,84490,8.0,2025-10-17 18:02:28
205584,Gods of Egypt,84489,1.4,2025-10-17 18:02:28
205584,Gods of Egypt,84488,1.5,2025-10-17 18:02:28
205584,Gods of Egypt,84487,9.8,2025-10-17 18:02:28
205584,Gods of Egypt,84486,9.2,2025-10-17 18:02:28
205584,Gods of Egypt,84485,1.3,2025-10-17 18:02:28
205584,Gods of Egypt,84484,9.4,2025-10-17 18:02:28
205584,Gods of Egypt,84483,8.6,2025-10-17 18:02:28
205584,Gods of Egypt,84482,7.9,2025-10-17 18:02:28
205584,Gods of Egypt,84481,1.5,2025-10-17 18:02:28
205584,Gods of Egypt,84480,8.0,2025-10-17 18:02:28
205584,Gods of Egypt,84479,5.9,2025-10-17 18:02:28
205584,Gods of Egypt,84478,5.1,2025-10-17 18:02:28
205584,Gods of Egypt,84477,3.2,2025-10-17 18:02:28
205584,Gods of Egypt,84476,9.0,2025-10-17 18:02:28
205584,Gods of Egypt,84475,1.8,2025-10-17 18:02:28
205584,Gods of Egypt,84474,6.4,2025-10-17 18:02:28
205584,Gods of Egypt,84473,9.4,2025-10-17 18:02:28
205584,Gods of Egypt,84472,1.7,2025-10-17 18:02:28
205584,Gods of Egypt,84471,4.8,2025-10-17 18:02:28
205584,Gods of Egypt,84470,1.2,2025-10-17 18:02:28
205584,Gods of Egypt,84469,3.9,2025-10-17 18:02:28
205584,Gods of Egypt,84468,1.2,2025-10-17 18:02:28
205584,Gods of Egypt,84467,5.8,2025-10-17 18:02:28
205584,Gods of Egypt,84466,1.1,2025-10-17 18:02:28
76492,Hotel Transylvania,84465,5.5,2025-10-17 18:02:28
76492,Hotel Transylvania,84464,8.6,2025-10-17 18:02:28
76492,Hotel Transylvania,84463,8.1,2025-10-17 18:02:28
76492,Hotel Transylvania,84462,6.3,2025-10-17 18:02:28
76492,Hotel Transylvania,84461,1.8,2025-10-17 18:02:28
76492,Hotel Transylvania,84460,6.4,2025-10-17 18:02:28
76492,Hotel Transylvania,84459,7.3,2025-10-17 18:02:28
76492,Hotel Transylvania,84458,9.8,2025-10-17 18:02:28
76492,Hotel Transylvania,84457,6.2,2025-10-17 18:02:28
76492,Hotel Transylvania,84456,3.5,2025-10-17 18:02:28
76492,Hotel Transylvania,84455,3.9,2025-10-17 18:02:28
76492,Hotel Transylvania,84454,4.1,2025-10-17 18:02:28
76492,Hotel Transylvania,84453,4.9,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84452,8.1,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84451,3.4,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84450,7.3,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84449,1.2,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84448,7.6,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84447,4.9,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84446,1.0,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84445,7.1,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84444,3.3,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84443,4.0,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84442,3.8,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84441,7.9,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84440,8.3,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84439,2.1,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84438,2.4,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84437,3.2,2025-10-17 18:02:28
241259,Alice Through the Looking Glass,84436,8.8,2025-10-17 18:02:28
242512,Ouija,84435,2.8,2025-10-17 18:02:28
242512,Ouija,84434,6.0,2025-10-17 18:02:28
242512,Ouija,84433,3.5,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84432,9.6,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84431,6.0,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84430,4.6,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84429,1.1,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84428,4.3,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84427,1.9,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84426,9.2,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84425,5.6,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84424,2.2,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84423,5.6,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84422,2.9,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84421,8.5,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84420,2.9,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84419,5.2,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84418,1.9,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84417,4.2,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84416,5.6,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84415,5.7,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84414,6.2,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84413,8.0,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84412,5.6,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84411,5.6,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84410,7.9,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84409,3.5,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84408,6.4,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84407,3.7,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84406,1.5,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84405,5.6,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84404,8.2,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84403,5.2,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84402,2.0,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84401,7.1,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84400,3.1,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84399,9.3,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84398,6.4,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84397,8.6,2025-10-17 18:02:28
38,Eternal Sunshine of the Spotless Mind,84396,1.9,2025-10-17 18:02:28
37165,The Truman Show,84395,8.6,2025-10-17 18:02:28
37165,The Truman Show,84394,4.4,2025-10-17 18:02:28
37165,The Truman Show,84393,1.1,2025-10-17 18:02:28
37165,The Truman Show,84392,6.8,2025-10-17 18:02:28
37165,The Truman Show,84391,3.0,2025-10-17 18:02:28
37165,The Truman Show,84390,8.3,2025-10-17 18:02:28
37165,The Truman Show,84389,8.6,2025-10-17 18:02:28
37165,The Truman Show,84388,2.5,2025-10-17 18:02:28
37165,The Truman Show,84387,9.4,2025-10-17 18:02:28
37165,The Truman Show,84386,2.6,2025-10-17 18:02:28
37165,The Truman Show,84385,7.9,2025-10-17 18:02:28
37165,The Truman Show,84384,6.0,2025-10-17 18:02:28
37165,The Truman Show,84383,3.3,2025-10-17 18:02:28
37165,The Truman Show,84382,3.8,2025-10-17 18:02:28
37165,The Truman Show,84381,6.4,2025-10-17 18:02:28
37165,The Truman Show,84380,9.4,2025-10-17 18:02:28
37165,The Truman Show,84379,9.6,2025-10-17 18:02:28
68726,Pacific Rim,84378,3.5,2025-10-17 18:02:28
68726,Pacific Rim,84377,9.6,2025-10-17 18:02:28
68726,Pacific Rim,84376,1.0,2025-10-17 18:02:28
68726,Pacific Rim,84375,7.3,2025-10-17 18:02:28
68726,Pacific Rim,84374,4.1,2025-10-17 18:02:28
68726,Pacific Rim,84373,4.4,2025-10-17 18:02:28
68726,Pacific Rim,84372,4.0,2025-10-17 18:02:28
68726,Pacific Rim,84371,2.1,2025-10-17 18:02:28
68726,Pacific Rim,84370,9.6,2025-10-17 18:02:28
68726,Pacific Rim,84369,6.6,2025-10-17 18:02:28
68726,Pacific Rim,84368,3.8,2025-10-17 18:02:28
68726,Pacific Rim,84367,2.3,2025-10-17 18:02:28
68726,Pacific Rim,84366,7.2,2025-10-17 18:02:28
68726,Pacific Rim,84365,8.1,2025-10-17 18:02:28
68726,Pacific Rim,84364,4.9,2025-10-17 18:02:28
68726,Pacific Rim,84363,2.5,2025-10-17 18:02:28
68726,Pacific Rim,84362,3.8,2025-10-17 18:02:28
68726,Pacific Rim,84361,6.6,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84360,3.1,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84359,3.9,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84358,9.6,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84357,8.6,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84356,9.5,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84355,1.0,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84354,8.6,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84353,8.2,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84352,5.5,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84351,4.4,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84350,8.3,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84349,7.8,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84348,2.4,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84347,8.3,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84346,9.4,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84345,1.3,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84344,5.3,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84343,5.3,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84342,2.3,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84341,6.3,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84340,3.6,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84339,1.5,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84338,7.4,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84337,9.2,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84336,8.7,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84335,6.1,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84334,8.0,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84333,6.6,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84332,1.1,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84331,1.1,2025-10-17 18:02:28
140300,Kung Fu Panda 3,84330,3.5,2025-10-17 18:02:28
8960,Hancock,84329,7.5,2025-10-17 18:02:28
8960,Hancock,84328,8.7,2025-10-17 18:02:28
8960,Hancock,84327,5.7,2025-10-17 18:02:28
8960,Hancock,84326,3.4,2025-10-17 18:02:28
8960,Hancock,84325,4.3,2025-10-17 18:02:28
8960,Hancock,84324,2.0,2025-10-17 18:02:28
8960,Hancock,84323,9.1,2025-10-17 18:02:28
8960,Hancock,84322,2.6,2025-10-17 18:02:28
8960,Hancock,84321,8.0,2025-10-17 18:02:28
8960,Hancock,84320,4.3,2025-10-17 18:02:28
8960,Hancock,84319,6.2,2025-10-17 18:02:28
8960,Hancock,84318,2.0,2025-10-17 18:02:28
8960,Hancock,84317,2.3,2025-10-17 18:02:28
670,올드보이,84316,8.9,2025-10-17 18:02:28
670,올드보이,84315,9.0,2025-10-17 18:02:28
670,올드보이,84314,8.1,2025-10-17 18:02:28
670,올드보이,84313,6.9,2025-10-17 18:02:28
670,올드보이,84312,5.5,2025-10-17 18:02:28
670,올드보이,84311,5.2,2025-10-17 18:02:28
670,올드보이,84310,8.3,2025-10-17 18:02:28
670,올드보이,84309,8.1,2025-10-17 18:02:28
670,올드보이,84308,3.4,2025-10-17 18:02:28
670,올드보이,84307,7.7,2025-10-17 18:02:28
670,올드보이,84306,4.8,2025-10-17 18:02:28
670,올드보이,84305,1.6,2025-10-17 18:02:28
670,올드보이,84303,8.1,2025-10-17 18:02:28
670,올드보이,84302,2.6,2025-10-17 18:02:28
670,올드보이,84301,4.8,2025-10-17 18:02:28
670,올드보이,84300,1.8,2025-10-17 18:02:28
670,올드보이,84299,4.3,2025-10-17 18:02:28
670,올드보이,84298,8.3,2025-10-17 18:02:28
670,올드보이,84297,1.4,2025-10-17 18:02:28
670,올드보이,84296,4.7,2025-10-17 18:02:28
670,올드보이,84295,5.0,2025-10-17 18:02:28
670,올드보이,84294,4.9,2025-10-17 18:02:28
670,올드보이,84293,2.1,2025-10-17 18:02:28
670,올드보이,84292,4.9,2025-10-17 18:02:28
670,올드보이,84291,8.3,2025-10-17 18:02:28
670,올드보이,84290,5.0,2025-10-17 18:02:28
670,올드보이,84289,1.0,2025-10-17 18:02:28
670,올드보이,84288,1.7,2025-10-17 18:02:28
670,올드보이,84287,5.7,2025-10-17 18:02:28
670,올드보이,84286,1.9,2025-10-17 18:02:28
670,올드보이,84285,7.5,2025-10-17 18:02:28
670,올드보이,84284,9.7,2025-10-17 18:02:28
670,올드보이,84283,2.7,2025-10-17 18:02:28
670,올드보이,84282,4.4,2025-10-17 18:02:28
670,올드보이,84281,9.3,2025-10-17 18:02:28
670,올드보이,84280,7.7,2025-10-17 18:02:28
670,올드보이,84279,8.2,2025-10-17 18:02:28
670,올드보이,84278,9.5,2025-10-17 18:02:28
670,올드보이,84277,1.9,2025-10-17 18:02:28
670,올드보이,84276,4.8,2025-10-17 18:02:28
670,올드보이,84275,8.2,2025-10-17 18:02:28
670,올드보이,84274,3.0,2025-10-17 18:02:28
670,올드보이,84273,9.2,2025-10-17 18:02:28
670,올드보이,84272,7.7,2025-10-17 18:02:28
670,올드보이,84271,6.1,2025-10-17 18:02:28
670,올드보이,84270,8.4,2025-10-17 18:02:28
670,올드보이,84269,2.1,2025-10-17 18:02:28
291870,Dirty Grandpa,84268,4.1,2025-10-17 18:02:28
291870,Dirty Grandpa,84267,4.1,2025-10-17 18:02:28
291870,Dirty Grandpa,84266,1.7,2025-10-17 18:02:28
291870,Dirty Grandpa,84265,1.2,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84264,7.9,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84263,9.3,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84262,9.1,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84261,2.9,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84260,8.4,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84259,1.5,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84258,6.0,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84257,2.1,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84256,9.4,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84255,3.5,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84254,3.2,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84253,9.9,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84252,8.7,2025-10-17 18:02:28
1996,Lara Croft Tomb Raider: The Cradle of Life,84251,3.1,2025-10-17 18:02:28
75780,Jack Reacher,84250,8.7,2025-10-17 18:02:28
75780,Jack Reacher,84249,7.5,2025-10-17 18:02:28
75780,Jack Reacher,84248,4.5,2025-10-17 18:02:28
75780,Jack Reacher,84247,1.6,2025-10-17 18:02:28
75780,Jack Reacher,84246,2.2,2025-10-17 18:02:28
75780,Jack Reacher,84245,2.5,2025-10-17 18:02:28
75780,Jack Reacher,84244,9.9,2025-10-17 18:02:28
75780,Jack Reacher,84243,3.5,2025-10-17 18:02:28
75780,Jack Reacher,84242,4.1,2025-10-17 18:02:28
75780,Jack Reacher,84241,7.2,2025-10-17 18:02:28
75780,Jack Reacher,84240,4.5,2025-10-17 18:02:28
75780,Jack Reacher,84239,4.1,2025-10-17 18:02:28
75780,Jack Reacher,84238,2.3,2025-10-17 18:02:28
75780,Jack Reacher,84237,3.9,2025-10-17 18:02:28
75780,Jack Reacher,84236,6.0,2025-10-17 18:02:28
75780,Jack Reacher,84235,9.1,2025-10-17 18:02:28
75780,Jack Reacher,84234,4.2,2025-10-17 18:02:28
75780,Jack Reacher,84233,2.4,2025-10-17 18:02:28
75780,Jack Reacher,84232,7.0,2025-10-17 18:02:28
75780,Jack Reacher,84231,7.1,2025-10-17 18:02:28
75780,Jack Reacher,84230,3.4,2025-10-17 18:02:28
75780,Jack Reacher,84229,3.6,2025-10-17 18:02:28
75780,Jack Reacher,84228,5.9,2025-10-17 18:02:28
75780,Jack Reacher,84227,4.8,2025-10-17 18:02:28
544,There's Something About Mary,84226,1.3,2025-10-17 18:02:28
544,There's Something About Mary,84225,9.5,2025-10-17 18:02:28
19908,Zombieland,84224,9.6,2025-10-17 18:02:28
19908,Zombieland,84223,4.0,2025-10-17 18:02:28
19908,Zombieland,84222,3.9,2025-10-17 18:02:28
19908,Zombieland,84221,7.0,2025-10-17 18:02:28
19908,Zombieland,84220,9.7,2025-10-17 18:02:28
19908,Zombieland,84219,6.6,2025-10-17 18:02:28
19908,Zombieland,84218,8.2,2025-10-17 18:02:28
19908,Zombieland,84217,5.6,2025-10-17 18:02:28
19908,Zombieland,84216,5.6,2025-10-17 18:02:28
19908,Zombieland,84215,3.2,2025-10-17 18:02:28
19908,Zombieland,84214,2.7,2025-10-17 18:02:28
19908,Zombieland,84213,3.2,2025-10-17 18:02:28
19908,Zombieland,84212,7.0,2025-10-17 18:02:28
19908,Zombieland,84211,5.0,2025-10-17 18:02:28
19908,Zombieland,84210,5.5,2025-10-17 18:02:28
824,Moulin Rouge!,84209,1.9,2025-10-17 18:02:28
824,Moulin Rouge!,84208,6.6,2025-10-17 18:02:28
824,Moulin Rouge!,84207,1.9,2025-10-17 18:02:28
824,Moulin Rouge!,84206,4.0,2025-10-17 18:02:28
824,Moulin Rouge!,84205,4.8,2025-10-17 18:02:28
824,Moulin Rouge!,84204,2.9,2025-10-17 18:02:28
824,Moulin Rouge!,84203,2.3,2025-10-17 18:02:28
824,Moulin Rouge!,84202,2.2,2025-10-17 18:02:28
824,Moulin Rouge!,84201,7.6,2025-10-17 18:02:28
824,Moulin Rouge!,84200,5.7,2025-10-17 18:02:28
824,Moulin Rouge!,84199,5.5,2025-10-17 18:02:28
824,Moulin Rouge!,84198,6.4,2025-10-17 18:02:28
824,Moulin Rouge!,84197,5.1,2025-10-17 18:02:28
824,Moulin Rouge!,84196,8.8,2025-10-17 18:02:28
318846,The Big Short,84195,3.3,2025-10-17 18:02:28
318846,The Big Short,84194,1.6,2025-10-17 18:02:28
318846,The Big Short,84193,2.0,2025-10-17 18:02:28
318846,The Big Short,84192,5.1,2025-10-17 18:02:28
318846,The Big Short,84191,7.4,2025-10-17 18:02:28
318846,The Big Short,84190,3.8,2025-10-17 18:02:28
318846,The Big Short,84189,7.5,2025-10-17 18:02:28
318846,The Big Short,84188,2.8,2025-10-17 18:02:28
49049,Dredd,84187,2.9,2025-10-17 18:02:28
49049,Dredd,84186,9.2,2025-10-17 18:02:28
49049,Dredd,84185,6.9,2025-10-17 18:02:28
49049,Dredd,84184,1.9,2025-10-17 18:02:28
1573,Die Hard 2,84183,6.7,2025-10-17 18:02:28
8358,Cast Away,84182,3.1,2025-10-17 18:02:28
8358,Cast Away,84181,4.0,2025-10-17 18:02:28
8358,Cast Away,84180,6.9,2025-10-17 18:02:28
8358,Cast Away,84179,6.6,2025-10-17 18:02:28
8358,Cast Away,84178,1.4,2025-10-17 18:02:28
8358,Cast Away,84177,9.8,2025-10-17 18:02:28
8358,Cast Away,84176,4.1,2025-10-17 18:02:28
8358,Cast Away,84175,5.6,2025-10-17 18:02:28
8358,Cast Away,84174,1.6,2025-10-17 18:02:28
8358,Cast Away,84173,2.0,2025-10-17 18:02:28
8358,Cast Away,84172,3.8,2025-10-17 18:02:28
8358,Cast Away,84171,8.4,2025-10-17 18:02:28
8358,Cast Away,84170,4.0,2025-10-17 18:02:28
8358,Cast Away,84169,1.7,2025-10-17 18:02:28
8358,Cast Away,84168,4.3,2025-10-17 18:02:28
8358,Cast Away,84167,9.1,2025-10-17 18:02:28
8358,Cast Away,84166,8.9,2025-10-17 18:02:28
8358,Cast Away,84165,3.6,2025-10-17 18:02:28
8358,Cast Away,84164,7.0,2025-10-17 18:02:28
8358,Cast Away,84163,7.6,2025-10-17 18:02:28
8358,Cast Away,84162,5.6,2025-10-17 18:02:28
8358,Cast Away,84161,5.0,2025-10-17 18:02:28
594,The Terminal,84160,9.1,2025-10-17 18:02:28
594,The Terminal,84159,8.0,2025-10-17 18:02:28
594,The Terminal,84158,6.6,2025-10-17 18:02:28
594,The Terminal,84157,9.8,2025-10-17 18:02:28
594,The Terminal,84156,2.7,2025-10-17 18:02:28
594,The Terminal,84155,8.3,2025-10-17 18:02:28
594,The Terminal,84154,1.4,2025-10-17 18:02:28
594,The Terminal,84153,6.4,2025-10-17 18:02:28
594,The Terminal,84152,1.2,2025-10-17 18:02:28
594,The Terminal,84151,5.9,2025-10-17 18:02:28
594,The Terminal,84150,4.5,2025-10-17 18:02:28
594,The Terminal,84149,2.0,2025-10-17 18:02:28
594,The Terminal,84148,9.2,2025-10-17 18:02:28
594,The Terminal,84147,7.0,2025-10-17 18:02:28
594,The Terminal,84146,4.0,2025-10-17 18:02:28
594,The Terminal,84145,7.5,2025-10-17 18:02:28
594,The Terminal,84144,6.3,2025-10-17 18:02:28
594,The Terminal,84143,3.0,2025-10-17 18:02:28
594,The Terminal,84142,3.1,2025-10-17 18:02:28
594,The Terminal,84141,3.0,2025-10-17 18:02:28
594,The Terminal,84140,5.4,2025-10-17 18:02:28
594,The Terminal,84139,6.1,2025-10-17 18:02:28
594,The Terminal,84138,9.4,2025-10-17 18:02:28
594,The Terminal,84137,3.4,2025-10-17 18:02:28
594,The Terminal,84136,6.6,2025-10-17 18:02:28
594,The Terminal,84135,3.2,2025-10-17 18:02:28
594,The Terminal,84134,4.8,2025-10-17 18:02:28
594,The Terminal,84133,3.3,2025-10-17 18:02:28
594,The Terminal,84132,1.0,2025-10-17 18:02:28
594,The Terminal,84131,4.5,2025-10-17 18:02:28
594,The Terminal,84130,6.5,2025-10-17 18:02:28
594,The Terminal,84129,3.6,2025-10-17 18:02:28
594,The Terminal,84128,6.8,2025-10-17 18:02:28
594,The Terminal,84127,2.1,2025-10-17 18:02:28
594,The Terminal,84126,1.1,2025-10-17 18:02:28
594,The Terminal,84125,6.6,2025-10-17 18:02:28
594,The Terminal,84124,8.7,2025-10-17 18:02:28
594,The Terminal,84123,5.8,2025-10-17 18:02:28
594,The Terminal,84122,2.8,2025-10-17 18:02:28
594,The Terminal,84121,3.1,2025-10-17 18:02:28
312221,Creed,84120,9.3,2025-10-17 18:02:28
312221,Creed,84119,9.4,2025-10-17 18:02:28
312221,Creed,84118,9.2,2025-10-17 18:02:28
312221,Creed,84117,8.7,2025-10-17 18:02:28
312221,Creed,84116,8.7,2025-10-17 18:02:28
312221,Creed,84115,2.9,2025-10-17 18:02:28
312221,Creed,84114,6.1,2025-10-17 18:02:28
312221,Creed,84113,4.4,2025-10-17 18:02:28
312221,Creed,84112,6.2,2025-10-17 18:02:28
312221,Creed,84111,1.9,2025-10-17 18:02:28
312221,Creed,84110,4.1,2025-10-17 18:02:28
312221,Creed,84109,4.4,2025-10-17 18:02:28
312221,Creed,84108,6.7,2025-10-17 18:02:28
312221,Creed,84107,7.7,2025-10-17 18:02:28
312221,Creed,84106,8.9,2025-10-17 18:02:28
312221,Creed,84105,9.4,2025-10-17 18:02:28
312221,Creed,84104,5.5,2025-10-17 18:02:28
312221,Creed,84103,7.3,2025-10-17 18:02:28
312221,Creed,84102,3.9,2025-10-17 18:02:28
312221,Creed,84101,9.1,2025-10-17 18:02:28
312221,Creed,84100,1.4,2025-10-17 18:02:28
312221,Creed,84099,3.7,2025-10-17 18:02:28
312221,Creed,84098,5.6,2025-10-17 18:02:28
312221,Creed,84097,7.0,2025-10-17 18:02:28
312221,Creed,84096,9.6,2025-10-17 18:02:28
312221,Creed,84095,2.8,2025-10-17 18:02:28
312221,Creed,84094,3.5,2025-10-17 18:02:28
312221,Creed,84093,6.7,2025-10-17 18:02:28
312221,Creed,84092,3.1,2025-10-17 18:02:28
312221,Creed,84091,3.0,2025-10-17 18:02:28
312221,Creed,84090,7.2,2025-10-17 18:02:28
312221,Creed,84089,4.4,2025-10-17 18:02:28
312221,Creed,84088,1.8,2025-10-17 18:02:28
312221,Creed,84087,2.0,2025-10-17 18:02:28
312221,Creed,84086,4.0,2025-10-17 18:02:28
10528,Sherlock Holmes,84085,2.1,2025-10-17 18:02:28
10528,Sherlock Holmes,84084,7.6,2025-10-17 18:02:28
10528,Sherlock Holmes,84083,2.5,2025-10-17 18:02:28
10528,Sherlock Holmes,84082,3.5,2025-10-17 18:02:28
10528,Sherlock Holmes,84081,1.6,2025-10-17 18:02:28
10528,Sherlock Holmes,84080,4.2,2025-10-17 18:02:28
10528,Sherlock Holmes,84079,3.2,2025-10-17 18:02:28
10528,Sherlock Holmes,84078,1.5,2025-10-17 18:02:28
10528,Sherlock Holmes,84077,6.3,2025-10-17 18:02:28
10528,Sherlock Holmes,84076,4.5,2025-10-17 18:02:28
10528,Sherlock Holmes,84075,4.9,2025-10-17 18:02:28
10528,Sherlock Holmes,84074,1.8,2025-10-17 18:02:28
10528,Sherlock Holmes,84073,3.5,2025-10-17 18:02:28
203833,The Book Thief,84072,9.6,2025-10-17 18:02:28
299687,The 5th Wave,84071,1.7,2025-10-17 18:02:28
1452,Superman Returns,84070,5.2,2025-10-17 18:02:28
1452,Superman Returns,84069,6.4,2025-10-17 18:02:28
1452,Superman Returns,84068,8.6,2025-10-17 18:02:28
1452,Superman Returns,84067,5.7,2025-10-17 18:02:28
1452,Superman Returns,84066,4.2,2025-10-17 18:02:28
